"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-07-02",1.1,"6",-36
"2020-07-02",1.1,"1",-47
"2020-07-02",1.1,"2",-38
"2020-07-02",1.1,"3",16
"2020-07-03",1.09,"4",-42
"2020-07-03",1.09,"5",-8
"2020-07-03",1.09,"6",-37
"2020-07-03",1.09,"1",-47
"2020-07-03",1.09,"2",-34
"2020-07-03",1.09,"3",17
"2020-07-04",1.09,"4",-45
"2020-07-04",1.09,"5",-10
"2020-07-04",1.09,"6",-39
"2020-07-04",1.09,"1",-43
"2020-07-04",1.09,"2",-12
"2020-07-04",1.09,"3",12
"2020-07-05",1.09,"4",-49
"2020-07-05",1.09,"5",-17
"2020-07-05",1.09,"6",-44
"2020-07-05",1.09,"1",-44
"2020-07-05",1.09,"2",-6
"2020-07-05",1.09,"3",9
"2020-07-06",1.09,"4",-40
"2020-07-06",1.09,"5",-11
"2020-07-06",1.09,"6",-36
"2020-07-06",1.09,"1",-46
"2020-07-06",1.09,"2",-36
"2020-07-06",1.09,"3",15
"2020-07-07",1.08,"4",-40
"2020-07-07",1.08,"5",-13
"2020-07-07",1.08,"6",-36
"2020-07-07",1.08,"1",-48
"2020-07-07",1.08,"2",-38
"2020-07-07",1.08,"3",16
"2020-07-08",1.08,"4",-41
"2020-07-08",1.08,"5",-13
"2020-07-08",1.08,"6",-38
"2020-07-08",1.08,"1",-48
"2020-07-08",1.08,"2",-38
"2020-07-08",1.08,"3",16
"2020-07-09",1.08,"4",-41
"2020-07-09",1.08,"5",-14
"2020-07-09",1.08,"6",-38
"2020-07-09",1.08,"1",-48
"2020-07-09",1.08,"2",-38
"2020-07-09",1.08,"3",17
"2020-07-10",1.07,"4",-42
"2020-07-10",1.07,"5",-11
"2020-07-10",1.07,"6",-37
"2020-07-10",1.07,"1",-47
"2020-07-10",1.07,"2",-34
"2020-07-10",1.07,"3",17
"2020-07-11",1.07,"4",-44
"2020-07-11",1.07,"5",-11
"2020-07-11",1.07,"6",-39
"2020-07-11",1.07,"1",-41
"2020-07-11",1.07,"2",-11
"2020-07-11",1.07,"3",12
"2020-07-12",1.06,"4",-48
"2020-07-12",1.06,"5",-18
"2020-07-12",1.06,"6",-43
"2020-07-12",1.06,"1",-43
"2020-07-12",1.06,"2",-6
"2020-07-12",1.06,"3",9
"2020-07-13",1.06,"4",-40
"2020-07-13",1.06,"5",-12
"2020-07-13",1.06,"6",-35
"2020-07-13",1.06,"1",-46
"2020-07-13",1.06,"2",-36
"2020-07-13",1.06,"3",15
"2020-07-14",1.06,"4",-37
"2020-07-14",1.06,"5",-12
"2020-07-14",1.06,"6",-35
"2020-07-14",1.06,"1",-47
"2020-07-14",1.06,"2",-38
"2020-07-14",1.06,"3",15
"2020-07-15",1.06,"4",-34
"2020-07-15",1.06,"5",-5
"2020-07-15",1.06,"6",-34
"2020-07-15",1.06,"1",-45
"2020-07-15",1.06,"2",-37
"2020-07-15",1.06,"3",15
"2020-07-16",1.05,"4",-34
"2020-07-16",1.05,"5",-6
"2020-07-16",1.05,"6",-34
"2020-07-16",1.05,"1",-45
"2020-07-16",1.05,"2",-37
"2020-07-16",1.05,"3",15
"2020-07-17",1.05,"4",-39
"2020-07-17",1.05,"5",-8
"2020-07-17",1.05,"6",-36
"2020-07-17",1.05,"1",-45
"2020-07-17",1.05,"2",-33
"2020-07-17",1.05,"3",16
"2020-07-18",1.05,"4",-41
"2020-07-18",1.05,"5",-9
"2020-07-18",1.05,"6",-38
"2020-07-18",1.05,"1",-39
"2020-07-18",1.05,"2",-11
"2020-07-18",1.05,"3",11
"2020-07-19",1.05,"4",-44
"2020-07-19",1.05,"5",-15
"2020-07-19",1.05,"6",-41
"2020-07-19",1.05,"1",-41
"2020-07-19",1.05,"2",-5
"2020-07-19",1.05,"3",9
"2020-07-20",1.05,"4",-37
"2020-07-20",1.05,"5",-11
"2020-07-20",1.05,"6",-36
"2020-07-20",1.05,"1",-45
"2020-07-20",1.05,"2",-36
"2020-07-20",1.05,"3",15
"2020-07-21",1.04,"4",-37
"2020-07-21",1.04,"5",-13
"2020-07-21",1.04,"6",-35
"2020-07-21",1.04,"1",-46
"2020-07-21",1.04,"2",-38
"2020-07-21",1.04,"3",15
"2020-07-22",1.04,"4",-38
"2020-07-22",1.04,"5",-12
"2020-07-22",1.04,"6",-36
"2020-07-22",1.04,"1",-46
"2020-07-22",1.04,"2",-37
"2020-07-22",1.04,"3",16
"2020-07-23",1.04,"4",-38
"2020-07-23",1.04,"5",-12
"2020-07-23",1.04,"6",-36
"2020-07-23",1.04,"1",-46
"2020-07-23",1.04,"2",-37
"2020-07-23",1.04,"3",16
"2020-07-24",1.04,"4",-41
"2020-07-24",1.04,"5",-12
"2020-07-24",1.04,"6",-37
"2020-07-24",1.04,"1",-46
"2020-07-24",1.04,"2",-33
"2020-07-24",1.04,"3",17
"2020-07-25",1.03,"4",-42
"2020-07-25",1.03,"5",-11
"2020-07-25",1.03,"6",-37
"2020-07-25",1.03,"1",-40
"2020-07-25",1.03,"2",-12
"2020-07-25",1.03,"3",11
"2020-07-26",1.03,"4",-47
"2020-07-26",1.03,"5",-20
"2020-07-26",1.03,"6",-43
"2020-07-26",1.03,"1",-43
